date,Sta. Rosa
2004-05-07 00:00:00,0.1310079675167797
2004-05-08 00:00:00,0.1310931649059055
2004-05-09 00:00:00,0.131700802594423
2004-05-10 00:00:00,0.1320090647786854
2004-05-11 00:00:00,0.13174752891063662
2004-05-12 00:00:00,0.1311889812350272
2004-05-13 00:00:00,0.130515035241842
2004-05-14 00:00:00,0.1297819092869755
2004-05-15 00:00:00,0.12902701273560502
2004-05-16 00:00:00,0.1282639876008031
2004-05-17 00:00:00,0.1287433486431834
2004-05-18 00:00:00,0.12870357930660228
2004-05-19 00:00:00,0.1293807979673145
2004-05-20 00:00:00,0.1785312239080664
2004-05-21 00:00:00,0.6028548367321483
2004-05-22 00:00:00,4.041065394878385
2004-05-23 00:00:00,1.446465924382208
2004-05-24 00:00:00,0.45661193132400374
