date,Muntinlupa
2004-05-06 00:00:00,0.03711654664948579
2004-05-07 00:00:00,0.0368992952862754
2004-05-08 00:00:00,0.03723323543090369
2004-05-09 00:00:00,0.03757787705399092
2004-05-10 00:00:00,0.03769384976476426
2004-05-11 00:00:00,0.03758918493986125
2004-05-12 00:00:00,0.037405681447125944
2004-05-13 00:00:00,0.03719557600561525
2004-05-14 00:00:00,0.03697731310967351
2004-05-15 00:00:00,0.03675722726620728
2004-05-16 00:00:00,0.03653745318297293
2004-05-17 00:00:00,0.03682396828662601
2004-05-18 00:00:00,0.037030590930953594
2004-05-19 00:00:00,0.03742261498700824
2004-05-20 00:00:00,0.42877334542572443
2004-05-21 00:00:00,1.8728052750229784
2004-05-22 00:00:00,6.241026967763892
2004-05-23 00:00:00,1.5815981179475753
2004-05-24 00:00:00,0.40194034017622376
2004-05-25 00:00:00,0.1121136229485271
2004-05-26 00:00:00,0.060421429108828195
2004-05-27 00:00:00,0.04759227414615442
2004-05-28 00:00:00,0.043709242600016206
2004-05-29 00:00:00,0.04234141367487599
2004-05-30 00:00:00,0.04180344380438324
2004-05-31 00:00:00,0.041466808761469985
2004-06-01 00:00:00,0.19469671510159925
2004-06-02 00:00:00,0.9206177052110411
2004-06-03 00:00:00,2.231146484613415
2004-06-04 00:00:00,1.9781943410634966
2004-06-05 00:00:00,4.492839723825446
2004-06-06 00:00:00,8.512917488813393
2004-06-07 00:00:00,3.064484193921085
2004-06-08 00:00:00,1.251575924456117
2004-06-09 00:00:00,0.4118958450853814
2004-06-10 00:00:00,0.120450099930167
2004-06-11 00:00:00,0.06766316876746699
2004-06-12 00:00:00,2.444641381502149
2004-06-13 00:00:00,3.582369655370709
2004-06-14 00:00:00,2.6513989120721773
2004-06-15 00:00:00,1.17958268150687
2004-06-16 00:00:00,0.3787389602512109
2004-06-17 00:00:00,0.1184093402698634
2004-06-18 00:00:00,0.07026829081587471
2004-06-19 00:00:00,0.09094757819548226
2004-06-20 00:00:00,0.3034902242943641
2004-06-21 00:00:00,1.35156739503145
2004-06-22 00:00:00,0.7627693451941
2004-06-23 00:00:00,0.3043314330279822
2004-06-24 00:00:00,2.6218139231204955
2004-06-25 00:00:00,3.917539164423938
2004-06-26 00:00:00,2.13075307011604
2004-06-27 00:00:00,0.8570146597921828
2004-06-28 00:00:00,0.24781400244682988
2004-06-29 00:00:00,1.8132337555289235
2004-06-30 00:00:00,2.445133760571476
2004-07-01 00:00:00,1.318444274365899
2004-07-02 00:00:00,0.477090694010257
2004-07-03 00:00:00,0.1431561354547736
2004-07-04 00:00:00,0.08267876645550115
2004-07-05 00:00:00,0.06851104856468725
2004-07-06 00:00:00,0.0647224124986676
2004-07-07 00:00:00,0.06339736771769808
2004-07-08 00:00:00,0.0628480687737463
2004-07-09 00:00:00,0.0625929388916119
2004-07-10 00:00:00,0.062458097469061453
2004-07-11 00:00:00,0.062162648653611374
2004-07-12 00:00:00,0.06910374574363222
2004-07-13 00:00:00,0.06437554047442959
2004-07-14 00:00:00,0.06330475583672505
2004-07-15 00:00:00,0.4005814455449577
2004-07-16 00:00:00,0.14181105047464326
2004-07-17 00:00:00,3.2803964465856517
2004-07-18 00:00:00,9.466018527746185
2004-07-19 00:00:00,3.517102852463719
2004-07-20 00:00:00,1.519590172916648
2004-07-21 00:00:00,11.334501117467862
2004-07-22 00:00:00,6.181125566363321
2004-07-23 00:00:00,5.107020139694206
2004-07-24 00:00:00,3.702285379171368
2004-07-25 00:00:00,2.7736446112394293
2004-07-26 00:00:00,6.996285945177057
2004-07-27 00:00:00,2.1236057132482484
2004-07-28 00:00:00,0.8634309917688356
2004-07-29 00:00:00,1.0092853829264612
2004-07-30 00:00:00,0.7961049638688551
2004-07-31 00:00:00,0.30271555297076674
2004-08-01 00:00:00,0.35749864578247037
2004-08-02 00:00:00,0.3843168728053566
2004-08-03 00:00:00,0.16528894659131715
2004-08-04 00:00:00,15.821311295032466
2004-08-05 00:00:00,3.2002663612365683
2004-08-06 00:00:00,1.1936123631894555
2004-08-07 00:00:00,5.859803497791276
2004-08-08 00:00:00,16.597553491592382
2004-08-09 00:00:00,9.928496748208971
2004-08-10 00:00:00,6.695042982697469
2004-08-11 00:00:00,1.9168595746159522
2004-08-12 00:00:00,3.5913598835468252
2004-08-13 00:00:00,2.682954981923099
2004-08-14 00:00:00,14.769131600856753
2004-08-15 00:00:00,14.890735924243899
2004-08-16 00:00:00,4.803701981902112
2004-08-17 00:00:00,5.573013305664055
2004-08-18 00:00:00,2.4189676046371438
2004-08-19 00:00:00,1.0387800745666005
2004-08-20 00:00:00,0.5661230906844134
2004-08-21 00:00:00,3.0319770723581287
2004-08-22 00:00:00,2.3267951235175097
2004-08-23 00:00:00,1.8690127395093412
2004-08-24 00:00:00,17.62489289045331
2004-08-25 00:00:00,28.18756830692286
2004-08-26 00:00:00,16.51992309093471
2004-08-27 00:00:00,2.999873965978619
2004-08-28 00:00:00,1.208178631961343
2004-08-29 00:00:00,0.5500836875289674
2004-08-30 00:00:00,0.2377429306507106
2004-08-31 00:00:00,6.589681327342972
2004-09-01 00:00:00,6.054393142461766
2004-09-02 00:00:00,1.9626346305012672
2004-09-03 00:00:00,0.8564371690154052
2004-09-04 00:00:00,0.87687649577856
2004-09-05 00:00:00,0.42416227795183625
2004-09-06 00:00:00,0.40781144611537407
2004-09-07 00:00:00,0.1970881680026647
2004-09-08 00:00:00,0.12145497184246756
2004-09-09 00:00:00,0.1039349967613813
2004-09-10 00:00:00,0.09943515062332135
2004-09-11 00:00:00,0.0978795771952716
2004-09-12 00:00:00,0.09729245910420996
2004-09-13 00:00:00,0.3779181074351066
2004-09-14 00:00:00,0.2146889679133889
2004-09-15 00:00:00,0.3751767249777909
2004-09-16 00:00:00,7.477130353450763
2004-09-17 00:00:00,1.9979471042752208
2004-09-18 00:00:00,0.7218443974852558
2004-09-19 00:00:00,0.2196188485249872
2004-09-20 00:00:00,0.12507723504677382
2004-09-21 00:00:00,0.18413717020302986
2004-09-22 00:00:00,0.1817175420001145
2004-09-23 00:00:00,1.0017731785774218
2004-09-24 00:00:00,0.44884043186902867
2004-09-25 00:00:00,0.3300801590085027
2004-09-26 00:00:00,0.15705217234790278
2004-09-27 00:00:00,0.1121159517206249
2004-09-28 00:00:00,0.4396925922483203
2004-09-29 00:00:00,0.4005656335502859
2004-09-30 00:00:00,0.9838546365499463
2004-10-01 00:00:00,2.006204217672345
2004-10-02 00:00:00,0.8215931728482233
2004-10-03 00:00:00,0.27099967096000876
2004-10-04 00:00:00,1.1967906802892658
2004-10-05 00:00:00,0.5101741570979343
2004-10-06 00:00:00,0.257713751867413
2004-10-07 00:00:00,1.1942275613546363
2004-10-08 00:00:00,1.1224024221301059
2004-10-09 00:00:00,0.4218522775918242
2004-10-10 00:00:00,0.16629706509411307
2004-10-11 00:00:00,0.11804762622341494
2004-10-12 00:00:00,0.13917695800773766
2004-10-13 00:00:00,0.11274399352259903
2004-10-14 00:00:00,0.10571966855786716
2004-10-15 00:00:00,0.10353914904408135
2004-10-16 00:00:00,0.10252849082462463
2004-10-17 00:00:00,0.10181565256789296
2004-10-18 00:00:00,0.10118081164546293
2004-10-19 00:00:00,0.10056816716678421
2004-10-20 00:00:00,0.09996372251771371
2004-10-21 00:00:00,0.09936404204927375
2004-10-22 00:00:00,0.09876824892126014
2004-10-23 00:00:00,0.09817611239850499
2004-10-24 00:00:00,0.09758755308575905
2004-10-25 00:00:00,0.09700250602327261
2004-10-26 00:00:00,0.09642098797485218
2004-10-27 00:00:00,0.09584295772947347
2004-10-28 00:00:00,0.11254328349605183
2004-10-29 00:00:00,0.09943890478461942
2004-10-30 00:00:00,0.09609694709070005
2004-10-31 00:00:00,0.09482061350718123
2004-11-01 00:00:00,0.09407172165811035
2004-11-02 00:00:00,0.09349599201232178
2004-11-03 00:00:00,0.0929346249904481
2004-11-04 00:00:00,0.09281817474402462
2004-11-05 00:00:00,0.11545084929093702
2004-11-06 00:00:00,0.09903293126262702
2004-11-07 00:00:00,0.0944285052828488
2004-11-08 00:00:00,0.09280355297960327
2004-11-09 00:00:00,0.09196963044814754
2004-11-10 00:00:00,0.09134733164682962
2004-11-11 00:00:00,0.09135409514419703
2004-11-12 00:00:00,0.09096815972588926
2004-11-13 00:00:00,0.09046609862707532
2004-11-14 00:00:00,0.08993511111475512
2004-11-15 00:00:00,0.08939890074543633
2004-11-16 00:00:00,0.08886372577398996
2004-11-17 00:00:00,0.0883311892393975
2004-11-18 00:00:00,0.08780171442776892
2004-11-19 00:00:00,0.08769860723987197
2004-11-20 00:00:00,0.10723738651722638
2004-11-21 00:00:00,0.09185516019351754
2004-11-22 00:00:00,0.08828610903583455
2004-11-23 00:00:00,0.08699783217161879
2004-11-24 00:00:00,0.08627832517959168
2004-11-25 00:00:00,0.08570997649803751
2004-11-26 00:00:00,0.08518311777152099
2004-11-27 00:00:00,0.08466913783922769
2004-11-28 00:00:00,0.0841607255861162
2004-11-29 00:00:00,36.87001562118527
2004-11-30 00:00:00,4.736267745494839
2004-12-01 00:00:00,1.2231424078345277
2004-12-02 00:00:00,7.042722880840288
2004-12-03 00:00:00,1.7754659056663495
2004-12-04 00:00:00,0.4993901755660766
2004-12-05 00:00:00,0.1869344953447575
2004-12-06 00:00:00,0.11029409477487187
2004-12-07 00:00:00,0.09330372232943755
2004-12-08 00:00:00,0.08867654972709696
2004-12-09 00:00:00,0.08709290926344673
2004-12-10 00:00:00,0.0862981688696888
2004-12-11 00:00:00,0.08571013761684282
2004-12-12 00:00:00,0.08517779433168447
2004-12-13 00:00:00,0.08466222858987732
2004-12-14 00:00:00,0.08415332180447857
2004-12-15 00:00:00,0.08364844718016665
2004-12-16 00:00:00,0.08314689132384945
2004-12-17 00:00:00,0.08264840720221378
2004-12-18 00:00:00,0.08215296198613928
2004-12-19 00:00:00,0.08166047115810203
2004-12-20 00:00:00,0.08117096568457771
2004-12-21 00:00:00,0.0806843708269297
2004-12-22 00:00:00,0.08020069776102882
2004-12-23 00:00:00,0.07971994183026242
2004-12-24 00:00:00,0.0792420529760419
2004-12-25 00:00:00,0.07876703538931884
2004-12-26 00:00:00,0.07829486881382747
2004-12-27 00:00:00,0.07782553485594672
2004-12-28 00:00:00,0.07735900860279778
2004-12-29 00:00:00,0.07689529005438073
2004-12-30 00:00:00,0.0764343484770505
2004-12-31 00:00:00,0.07597616687417003
2005-01-01 00:00:00,0.0755207282491026
2005-01-02 00:00:00,0.07506802026182398
2005-01-03 00:00:00,0.07461804570630177
2005-01-04 00:00:00,0.07417076127603636
2005-01-05 00:00:00,0.07372615067288263
2005-01-06 00:00:00,0.07328427257016272
2005-01-07 00:00:00,0.07284503919072431
2005-01-08 00:00:00,0.07240839558653517
2005-01-09 00:00:00,0.07197436527349038
2005-01-10 00:00:00,0.07154293777421096
2005-01-11 00:00:00,0.07111408375203587
2005-01-12 00:00:00,0.07068780879490062
2005-01-13 00:00:00,0.07026409870013581
2005-01-14 00:00:00,0.06984291714616112
2005-01-15 00:00:00,0.06942426459863771
2005-01-16 00:00:00,0.06900813081301727
2005-01-17 00:00:00,0.06859446363523584
2005-01-18 00:00:00,0.06818330101668826
2005-01-19 00:00:00,0.06777459126897137
2005-01-20 00:00:00,0.06737883645109818
2005-01-21 00:00:00,0.06697833724319921
2005-01-22 00:00:00,0.06657789042219509
2005-01-23 00:00:00,0.06617911579087361
2005-01-24 00:00:00,0.06578251090832037
2005-01-25 00:00:00,0.06538824038580045
2005-01-26 00:00:00,0.0649963042233138
2005-01-27 00:00:00,0.06460671289823934
2005-01-28 00:00:00,0.06421945220790787
2005-01-29 00:00:00,0.06383452168665807
2005-01-30 00:00:00,0.06345189316198213
2005-01-31 00:00:00,0.06307156127877526
2005-02-01 00:00:00,0.06269351660739621
2005-02-02 00:00:00,0.06231773307081294
2005-02-03 00:00:00,0.061944212648086125
2005-02-04 00:00:00,0.0615729163400827
2005-02-05 00:00:00,0.06120385392568997
2005-02-06 00:00:00,0.06083700538147229
2005-02-07 00:00:00,0.06047235266305496
2005-02-08 00:00:00,0.060109882731921895
2005-02-09 00:00:00,0.06005597836337968
2005-02-10 00:00:00,0.05983111483510568
2005-02-11 00:00:00,0.059515310218557556
2005-02-12 00:00:00,0.05917179142124942
2005-02-13 00:00:00,0.05882109666708851
2005-02-14 00:00:00,0.058469696552492595
2005-02-15 00:00:00,0.058119587018154444
2005-02-16 00:00:00,0.057771326159126946
2005-02-17 00:00:00,0.057425086153671
2005-02-18 00:00:00,0.05708090437110498
2005-02-19 00:00:00,0.056738786166533675
2005-02-20 00:00:00,0.056398708722553974
2005-02-21 00:00:00,0.056060673203319186
2005-02-22 00:00:00,0.05572467122692597
2005-02-23 00:00:00,0.0553906682180239
2005-02-24 00:00:00,0.05505867709871369
2005-02-25 00:00:00,0.05472867365460826
2005-02-26 00:00:00,0.054400655440986
2005-02-27 00:00:00,0.054074599291197824
2005-02-28 00:00:00,0.05375048995483657
2005-03-01 00:00:00,0.05342832789756349
2005-03-02 00:00:00,0.05310811672825356
2005-03-03 00:00:00,0.05278980277944352
2005-03-04 00:00:00,0.052475970238447155
2005-03-05 00:00:00,0.052162285544909495
2005-03-06 00:00:00,0.0518499267054721
2005-03-07 00:00:00,0.05153924482874564
2005-03-08 00:00:00,0.05123037577141069
2005-03-09 00:00:00,0.05092333315405988
2005-03-10 00:00:00,0.05061813117936244
2005-03-11 00:00:00,0.05031476146541532
2005-03-12 00:00:00,0.050013198750093524
2005-03-13 00:00:00,0.049713448504917254
2005-03-14 00:00:00,0.049415500368922845
2005-03-15 00:00:00,0.04911933012772342
2005-03-16 00:00:00,0.04882494721095998
2005-03-17 00:00:00,0.04853231564629819
2005-03-18 00:00:00,0.048596521723084096
2005-03-19 00:00:00,0.04843014257494352
2005-03-20 00:00:00,0.048181110527366296
2005-03-21 00:00:00,0.04790565255098034
2005-03-22 00:00:00,0.047622731421142726
2005-03-23 00:00:00,0.04733860795386129
2005-03-24 00:00:00,0.04705529776401808
2005-03-25 00:00:00,0.04677340621128667
2005-03-26 00:00:00,0.046493116067722384
2005-03-27 00:00:00,0.04621448798570771
2005-03-28 00:00:00,0.04593752056825902
2005-03-29 00:00:00,0.045662210555747096
2005-03-30 00:00:00,0.04538855561986558
2005-03-31 00:00:00,0.04511653503868715
2005-04-01 00:00:00,0.04484615067485711
2005-04-02 00:00:00,0.0445773787796497
2005-04-03 00:00:00,0.04432254051789638
2005-04-04 00:00:00,0.04406113666482265
2005-04-05 00:00:00,0.04379848379176101
2005-04-06 00:00:00,0.043536460725590455
2005-04-07 00:00:00,0.04327569447923448
2005-04-08 00:00:00,0.043016383191570536
2005-04-09 00:00:00,0.04275859659537665
2005-04-10 00:00:00,0.042502358905039644
2005-04-11 00:00:00,0.04224764136597501
2005-04-12 00:00:00,0.04199445934500537
2005-04-13 00:00:00,0.04174278734717511
2005-04-14 00:00:00,0.04149262700229872
2005-04-15 00:00:00,0.04124396911356594
2005-04-16 00:00:00,0.04099679901264604
2005-04-17 00:00:00,0.04075111506972459
2005-04-18 00:00:00,0.0405068929539993
2005-04-19 00:00:00,0.04026418610010292
2005-04-20 00:00:00,0.04002290661446746
2005-04-21 00:00:00,0.03978306392673398
2005-04-22 00:00:00,0.03954465582501139
2005-04-23 00:00:00,0.03930767846759404
2005-04-24 00:00:00,0.03907211567275221
2005-04-25 00:00:00,0.03883821400813754
2005-04-26 00:00:00,0.03860554925631727
2005-04-27 00:00:00,0.0383742285193875
2005-04-28 00:00:00,0.03814427659381178
2005-04-29 00:00:00,0.03791569615714247
2005-04-30 00:00:00,0.03768847638275471
2005-05-01 00:00:00,0.037462625419720966
2005-05-02 00:00:00,0.03723813046235586
2005-05-03 00:00:00,0.03701497509609904
2005-05-04 00:00:00,0.0367931632790714
2005-05-05 00:00:00,0.03657268220558759
2005-05-06 00:00:00,0.03635352116543797
2005-05-07 00:00:00,0.03613567014690485
2005-05-08 00:00:00,0.035919132060371284
2005-05-09 00:00:00,0.03570833825506264
2005-05-10 00:00:00,0.03549597540404644
2005-05-11 00:00:00,0.0352977026486769
2005-05-12 00:00:00,0.03537991526536638
2005-05-13 00:00:00,0.035281065618619274
2005-05-14 00:00:00,0.03511005721520628
2005-05-15 00:00:00,0.034913886454887647
2005-05-16 00:00:00,0.03470957302488382
2005-05-17 00:00:00,0.034941780264489304
2005-05-18 00:00:00,0.03490155830513682
2005-05-19 00:00:00,0.03475292259827251
2005-05-20 00:00:00,0.034565914538688916
2005-05-21 00:00:00,0.03436607215553517
2005-05-22 00:00:00,0.03416308306623248
2005-05-23 00:00:00,0.03430038131773468
2005-05-24 00:00:00,0.03444985032547262
2005-05-25 00:00:00,0.03465848707128312
2005-05-26 00:00:00,0.03460961510427292
2005-05-27 00:00:00,0.03445890860166397
2005-05-28 00:00:00,0.03468953236006195
2005-05-29 00:00:00,0.03467679780442265
2005-05-30 00:00:00,0.034553474048152524
2005-05-31 00:00:00,0.034608930465765256
2005-06-01 00:00:00,0.03494644246529783
2005-06-02 00:00:00,0.03537223918829109
2005-06-03 00:00:00,0.03539645555429157
2005-06-04 00:00:00,0.09438498853705801
2005-06-05 00:00:00,0.8272333778440935
2005-06-06 00:00:00,0.8617135435342753
2005-06-07 00:00:00,1.9779267013072932
2005-06-08 00:00:00,1.6900952607393234
2005-06-09 00:00:00,3.041483223438259
2005-06-10 00:00:00,1.0099546834826423
2005-06-11 00:00:00,0.25299566797912076
2005-06-12 00:00:00,0.0854578590951858
2005-06-13 00:00:00,0.05378939933143545
2005-06-14 00:00:00,0.045483838068321236
2005-06-15 00:00:00,7.080399721860876
2005-06-16 00:00:00,1.7471970170736262
2005-06-17 00:00:00,0.48864669911563346
2005-06-18 00:00:00,0.1270185098983346
2005-06-19 00:00:00,0.07294598920270792
2005-06-20 00:00:00,1.5680804252624483
2005-06-21 00:00:00,0.7817018292844289
2005-06-22 00:00:00,1.7780979797244032
2005-06-23 00:00:00,2.8311622291803333
2005-06-24 00:00:00,1.5097501426935156
2005-06-25 00:00:00,1.7035102546215042
2005-06-26 00:00:00,1.656012929975982
2005-06-27 00:00:00,2.6059767752885774
2005-06-28 00:00:00,1.0977150499820683
2005-06-29 00:00:00,2.5368157923221553
2005-06-30 00:00:00,1.1838604472577543
