date,San Juan
2004-05-13 00:00:00,0.190451353788375
2004-05-14 00:00:00,0.189474880695343
2004-05-15 00:00:00,0.188453555107116
2004-05-16 00:00:00,0.187390312552452
2004-05-17 00:00:00,0.187855064868927
2004-05-18 00:00:00,0.18784737586975
2004-05-19 00:00:00,0.18865618109703
2004-05-20 00:00:00,0.190745502710342
2004-05-21 00:00:00,0.19229981303215
2004-05-22 00:00:00,0.263449877500534
2004-05-23 00:00:00,0.209910288453102
2004-05-24 00:00:00,0.200900942087173
2004-05-25 00:00:00,0.197895392775535
2004-05-26 00:00:00,0.196160465478897
2004-05-27 00:00:00,0.194800123572349
2004-05-28 00:00:00,0.193568751215934
2004-05-29 00:00:00,0.192901775240898
2004-05-30 00:00:00,0.192521706223487
2004-05-31 00:00:00,0.192614257335662
2004-06-01 00:00:00,0.194798618555068
2004-06-02 00:00:00,0.54201740026474
2004-06-03 00:00:00,9.15894794464111
2004-06-04 00:00:00,9.55749893188476
2004-06-05 00:00:00,27.78977394104
2004-06-06 00:00:00,33.3701438903808
2004-06-07 00:00:00,10.9577312469482
2004-06-08 00:00:00,3.30139422416687
2004-06-09 00:00:00,1.03028118610382
2004-06-10 00:00:00,0.485318779945373
2004-06-11 00:00:00,0.332082659006118
2004-06-12 00:00:00,5.71492099761962
2004-06-13 00:00:00,2.82713651657104
2004-06-14 00:00:00,1.0585777759552
2004-06-15 00:00:00,0.4914111495018
2004-06-16 00:00:00,0.336902856826782
2004-06-17 00:00:00,0.286091744899749
2004-06-18 00:00:00,0.266886532306671
2004-06-19 00:00:00,0.260765135288238
2004-06-20 00:00:00,0.258945137262344
2004-06-21 00:00:00,0.258123695850372
2004-06-22 00:00:00,0.257352739572525
2004-06-23 00:00:00,0.256724417209625
2004-06-24 00:00:00,0.302117764949798
2004-06-25 00:00:00,0.326180100440979
2004-06-26 00:00:00,0.392490088939666
2004-06-27 00:00:00,0.31220719218254
2004-06-28 00:00:00,0.284820467233657
2004-06-29 00:00:00,21.0087070465087
2004-06-30 00:00:00,13.7733707427978
2004-07-01 00:00:00,7.04248046875
2004-07-02 00:00:00,2.00631403923034
2004-07-03 00:00:00,0.752052843570709
2004-07-04 00:00:00,0.436444908380508
2004-07-05 00:00:00,0.347600817680358
2004-07-06 00:00:00,0.32009607553482
2004-07-07 00:00:00,0.307633489370346
2004-07-08 00:00:00,23.5627307891845
2004-07-09 00:00:00,9.41069984436035
2004-07-10 00:00:00,10.3533535003662
2004-07-11 00:00:00,3.96388840675354
2004-07-12 00:00:00,9.34958553314209
2004-07-13 00:00:00,6.98058795928955
2004-07-14 00:00:00,67.5532531738281
2004-07-15 00:00:00,18.6246490478515
2004-07-16 00:00:00,8.01955413818359
2004-07-17 00:00:00,17.7207202911376
2004-07-18 00:00:00,10.5954294204711
2004-07-19 00:00:00,10.9655294418334
2004-07-20 00:00:00,5.18907690048217
2004-07-21 00:00:00,2.71031308174133
2004-07-22 00:00:00,2.97174453735351
2004-07-23 00:00:00,6.62268257141113
2004-07-24 00:00:00,55.8156394958496
2004-07-25 00:00:00,16.3399124145507
2004-07-26 00:00:00,7.72258615493774
2004-07-27 00:00:00,28.2927207946777
2004-07-28 00:00:00,7.91914939880371
2004-07-29 00:00:00,7.01969099044799
2004-07-30 00:00:00,4.97300434112548
2004-07-31 00:00:00,1.7960615158081
2004-08-01 00:00:00,1.579519033432
2004-08-02 00:00:00,0.943862855434417
2004-08-03 00:00:00,0.62389999628067
2004-08-04 00:00:00,6.95380640029907
2004-08-05 00:00:00,14.0275077819824
2004-08-06 00:00:00,12.945068359375
2004-08-07 00:00:00,6.4819107055664
2004-08-08 00:00:00,59.9812583923339
2004-08-09 00:00:00,42.1822090148925
2004-08-10 00:00:00,55.8400421142578
2004-08-11 00:00:00,13.815818786621
2004-08-12 00:00:00,15.044560432434
2004-08-13 00:00:00,39.6696586608886
2004-08-14 00:00:00,58.6512260437011
2004-08-15 00:00:00,31.3840942382812
2004-08-16 00:00:00,15.1387491226196
2004-08-17 00:00:00,11.810507774353
2004-08-18 00:00:00,7.03642988204956
2004-08-19 00:00:00,2.71453166007995
2004-08-20 00:00:00,1.11320316791534
2004-08-21 00:00:00,0.74990838766098
2004-08-22 00:00:00,0.609746873378753
2004-08-23 00:00:00,0.559279978275299
2004-08-24 00:00:00,7.70161199569702
2004-08-25 00:00:00,67.104019165039
2004-08-26 00:00:00,24.9522838592529
2004-08-27 00:00:00,7.3092246055603
2004-08-28 00:00:00,2.10702276229858
2004-08-29 00:00:00,0.944727838039398
2004-08-30 00:00:00,0.665015399456024
2004-08-31 00:00:00,3.53964376449584
2004-09-01 00:00:00,4.98303270339965
2004-09-02 00:00:00,1.86715829372406
2004-09-03 00:00:00,0.904106736183166
2004-09-04 00:00:00,0.734773159027099
2004-09-05 00:00:00,0.61277025938034
2004-09-06 00:00:00,0.577475845813751
2004-09-07 00:00:00,0.560864210128784
2004-09-08 00:00:00,0.552211642265319
2004-09-09 00:00:00,0.547006607055664
2004-09-10 00:00:00,0.543146193027496
2004-09-11 00:00:00,0.539737522602081
2004-09-12 00:00:00,0.96847927570343
2004-09-13 00:00:00,1.31952333450317
2004-09-14 00:00:00,0.819521009922027
2004-09-15 00:00:00,1.78218555450439
2004-09-16 00:00:00,6.67265939712524
2004-09-17 00:00:00,2.56327819824218
2004-09-18 00:00:00,1.06810796260833
