date,Morong
2004-05-07 00:00:00,0.20864629372954352
2004-05-08 00:00:00,0.2077585011720651
2004-05-09 00:00:00,0.2084695808589449
2004-05-10 00:00:00,0.20885865017771632
2004-05-11 00:00:00,0.2081052325665941
2004-05-12 00:00:00,0.20698413625359452
2004-05-13 00:00:00,0.20577477291226362
2004-05-14 00:00:00,0.2045497521758074
2004-05-15 00:00:00,0.2033260650932788
2004-05-16 00:00:00,0.202108085155487
2004-05-17 00:00:00,0.2705575749278065
2004-05-18 00:00:00,0.2257927805185314
2004-05-19 00:00:00,0.21106685698032368
2004-05-20 00:00:00,0.2631815262138834
2004-05-21 00:00:00,0.545381382107734
2004-05-22 00:00:00,3.9693306684494
2004-05-23 00:00:00,1.501534909009925
2004-05-24 00:00:00,0.48047846555709695
2004-05-25 00:00:00,0.2787460498511786
2004-05-26 00:00:00,0.2365917563438408
2004-05-27 00:00:00,0.2266797535121433
2004-05-28 00:00:00,0.2233721651136868
2004-05-29 00:00:00,0.2215357460081571
2004-05-30 00:00:00,0.2200659886002535
2004-05-31 00:00:00,0.2187021374702451
2004-06-01 00:00:00,0.2185884080827234
2004-06-02 00:00:00,0.219099704176187
2004-06-03 00:00:00,0.2197177559137339
2004-06-04 00:00:00,0.3802151679992671
2004-06-05 00:00:00,0.5052587017416946
2004-06-06 00:00:00,0.745293751358985
2004-06-07 00:00:00,0.40510094910860034
2004-06-08 00:00:00,0.9234576821327201
2004-06-09 00:00:00,0.4422076568007467
2004-06-10 00:00:00,0.282710097730159
2004-06-11 00:00:00,0.24606677889823841
2004-06-12 00:00:00,0.478502981364726
2004-06-13 00:00:00,2.006295800209036
2004-06-14 00:00:00,17.27943515777578
2004-06-15 00:00:00,4.54744839668273
2004-06-16 00:00:00,1.362397372722623
2004-06-17 00:00:00,0.4791477248072615
2004-06-18 00:00:00,0.3089269548654553
2004-06-19 00:00:00,3.790801525115964
2004-06-20 00:00:00,8.20835065841674
2004-06-21 00:00:00,4.7178804874420095
2004-06-22 00:00:00,2.725161314010616
2004-06-23 00:00:00,1.660128593444818
2004-06-24 00:00:00,1.594271451234814
2004-06-25 00:00:00,8.542590618133541
2004-06-26 00:00:00,12.63682198524475
2004-06-27 00:00:00,3.5385148525237997
2004-06-28 00:00:00,2.857048273086539
2004-06-29 00:00:00,2.796714842319487
2004-06-30 00:00:00,17.02987551689147
2004-07-01 00:00:00,5.35296297073363
2004-07-02 00:00:00,1.9009638428687958
2004-07-03 00:00:00,0.7124779373407351
2004-07-04 00:00:00,0.408051006495952
2004-07-05 00:00:00,0.34547285735607125
2004-07-06 00:00:00,0.3337149024009698
2004-07-07 00:00:00,0.3293604627251622
2004-07-08 00:00:00,0.32673193514347054
2004-07-09 00:00:00,0.32505113631486804
2004-07-10 00:00:00,0.3237759023904792
2004-07-11 00:00:00,0.32201641798019365
2004-07-12 00:00:00,0.32074249535799004
2004-07-13 00:00:00,0.3203076347708693
2004-07-14 00:00:00,0.635802343487738
2004-07-15 00:00:00,0.8615057766437519
2004-07-16 00:00:00,1.722181767225261
2004-07-17 00:00:00,1.0382330864667881
2004-07-18 00:00:00,1.3745753467082902
2004-07-19 00:00:00,1.565018951892847
2004-07-20 00:00:00,0.746247857809066
2004-07-21 00:00:00,5.47993683815001
2004-07-22 00:00:00,9.32637858390807
2004-07-23 00:00:00,12.82121706008911
2004-07-24 00:00:00,45.799735069274796
2004-07-25 00:00:00,20.071638584136878
2004-07-26 00:00:00,23.43001747131339
2004-07-27 00:00:00,4.99420464038848
2004-07-28 00:00:00,1.8955188989639231
2004-07-29 00:00:00,1.797240018844604
2004-07-30 00:00:00,1.189964324235916
2004-07-31 00:00:00,0.680394068360328
2004-08-01 00:00:00,1.619090437889097
2004-08-02 00:00:00,5.3600193262100095
2004-08-03 00:00:00,3.600537061691278
2004-08-04 00:00:00,25.45010757446288
2004-08-05 00:00:00,6.5003409385681
2004-08-06 00:00:00,2.366333425045007
2004-08-07 00:00:00,24.13697576522818
2004-08-08 00:00:00,12.55394291877746
2004-08-09 00:00:00,7.78011274337768
2004-08-10 00:00:00,3.369156718254089
2004-08-11 00:00:00,1.392502516508101
2004-08-12 00:00:00,31.46618700027459
2004-08-13 00:00:00,16.21065187454219
2004-08-14 00:00:00,50.8804340362548
2004-08-15 00:00:00,102.362470626831
2004-08-16 00:00:00,30.09677267074576
2004-08-17 00:00:00,11.9206702709198
2004-08-18 00:00:00,9.10217332839965
2004-08-19 00:00:00,3.532008707523338
2004-08-20 00:00:00,2.176539063453673
2004-08-21 00:00:00,3.015245199203485
2004-08-22 00:00:00,4.27249336242675
2004-08-23 00:00:00,2.207568645477293
2004-08-24 00:00:00,115.6206760406493
2004-08-25 00:00:00,131.1284027099608
2004-08-26 00:00:00,40.7429409027099
2004-08-27 00:00:00,7.696554064750661
2004-08-28 00:00:00,2.969250798225394
2004-08-29 00:00:00,1.3192231953144011
2004-08-30 00:00:00,0.719376191496848
2004-08-31 00:00:00,9.40218019485473
2004-09-01 00:00:00,27.67346668243399
2004-09-02 00:00:00,5.84076440334319
2004-09-03 00:00:00,3.139573037624349
2004-09-04 00:00:00,7.74387776851653
2004-09-05 00:00:00,3.391593575477599
2004-09-06 00:00:00,3.111175477504722
2004-09-07 00:00:00,1.6258388459682398
2004-09-08 00:00:00,0.883251711726188
2004-09-09 00:00:00,1.149911791086196
2004-09-10 00:00:00,0.739059954881667
2004-09-11 00:00:00,0.690663889050483
2004-09-12 00:00:00,5.02161002159117
2004-09-13 00:00:00,20.691461563110288
2004-09-14 00:00:00,9.462884902954091
2004-09-15 00:00:00,3.7181133627891443
2004-09-16 00:00:00,11.09834146499633
2004-09-17 00:00:00,3.910984814167013
2004-09-18 00:00:00,1.621385991573326
2004-09-19 00:00:00,0.819243043661116
2004-09-20 00:00:00,0.734430029988288
2004-09-21 00:00:00,0.600283250212668
2004-09-22 00:00:00,0.571850590407847
2004-09-23 00:00:00,0.587741769850253
2004-09-24 00:00:00,0.608841694891451
2004-09-25 00:00:00,4.76032173633574
2004-09-26 00:00:00,2.6151068806648157
2004-09-27 00:00:00,1.1200028061866751
2004-09-28 00:00:00,4.073783993721
2004-09-29 00:00:00,2.611680626869192
