date,Sta. Maria
2004-05-07 00:00:00,0.7352920640259974
2004-05-08 00:00:00,0.7318044723942867
2004-05-09 00:00:00,0.7325744805857528
2004-05-10 00:00:00,0.7323608063161365
2004-05-11 00:00:00,0.729195679537951
2004-05-12 00:00:00,0.7251054085791105
2004-05-13 00:00:00,0.721208135597407
2004-05-14 00:00:00,0.7170035531744359
2004-05-15 00:00:00,0.7128194049000736
2004-05-16 00:00:00,0.7086223596706979
2004-05-17 00:00:00,0.7475301492959256
2004-05-18 00:00:00,0.7223205985501401
2004-05-19 00:00:00,0.718889729119837
2004-05-20 00:00:00,0.7532127555459726
2004-05-21 00:00:00,0.9949138145893806
2004-05-22 00:00:00,6.323517173528666
2004-05-23 00:00:00,2.4292418546974597
2004-05-24 00:00:00,1.0717894174158566
2004-05-25 00:00:00,0.8265745230019081
