date,San Pedro
2004-05-07 00:00:00,0.0309327952563762
2004-05-08 00:00:00,0.0310435332357883
2004-05-09 00:00:00,0.0312343835830688
2004-05-10 00:00:00,0.0313049629330635
2004-05-11 00:00:00,0.0312313232570886
2004-05-12 00:00:00,0.0310876946896314
2004-05-13 00:00:00,0.0309176594018936
2004-05-14 00:00:00,0.0307383239269256
2004-05-15 00:00:00,0.0305573195219039
2004-05-16 00:00:00,0.0303760301321744
2004-05-17 00:00:00,0.030559416860342
2004-05-18 00:00:00,0.030647225677967
2004-05-19 00:00:00,0.0308705419301986
2004-05-20 00:00:00,0.123708397150039
2004-05-21 00:00:00,0.546014845371246
2004-05-22 00:00:00,1.63846230506896
2004-05-23 00:00:00,0.445254176855087
2004-05-24 00:00:00,0.108004242181777
2004-05-25 00:00:00,0.0501974709331989
2004-05-26 00:00:00,0.0380955971777439
2004-05-27 00:00:00,0.0348885245621204
2004-05-28 00:00:00,0.0338460244238376
2004-05-29 00:00:00,0.0334383733570575
2004-05-30 00:00:00,0.0332343131303787
2004-05-31 00:00:00,0.033114306628704
2004-06-01 00:00:00,0.0796087458729744
2004-06-02 00:00:00,0.393102169036865
2004-06-03 00:00:00,1.52754533290863
2004-06-04 00:00:00,1.46328961849212
2004-06-05 00:00:00,3.71589303016662
2004-06-06 00:00:00,5.88567686080932
2004-06-07 00:00:00,2.17760896682739
2004-06-08 00:00:00,0.772670149803161
2004-06-09 00:00:00,0.250447541475296
2004-06-10 00:00:00,0.118135713040828
2004-06-11 00:00:00,0.0801571384072303
2004-06-12 00:00:00,1.52667331695556
2004-06-13 00:00:00,1.57131397724151
2004-06-14 00:00:00,1.10775554180145
2004-06-15 00:00:00,0.391994714736938
2004-06-16 00:00:00,0.126916363835334
2004-06-17 00:00:00,0.0712217614054679
2004-06-18 00:00:00,0.0553535372018814
2004-06-19 00:00:00,0.0508233159780502
2004-06-20 00:00:00,0.0798567309975624
2004-06-21 00:00:00,0.456372320652008
2004-06-22 00:00:00,0.215420052409172
2004-06-23 00:00:00,0.0818696841597557
2004-06-24 00:00:00,1.04487371444702
2004-06-25 00:00:00,1.34360444545745
2004-06-26 00:00:00,0.834477603435516
2004-06-27 00:00:00,0.261172831058502
2004-06-28 00:00:00,0.0938103124499321
2004-06-29 00:00:00,2.42006731033325
2004-06-30 00:00:00,2.31035757064819
2004-07-01 00:00:00,1.19727575778961
2004-07-02 00:00:00,0.392828494310379
2004-07-03 00:00:00,0.15857708454132
2004-07-04 00:00:00,0.0983291342854499
2004-07-05 00:00:00,0.0813431590795517
2004-07-06 00:00:00,0.0743402317166328
2004-07-07 00:00:00,0.0682902559638023
2004-07-08 00:00:00,1.31829929351806
2004-07-09 00:00:00,0.826728165149688
2004-07-10 00:00:00,0.859400570392608
2004-07-11 00:00:00,0.408959209918975
2004-07-12 00:00:00,0.779909431934356
2004-07-13 00:00:00,0.599784851074218
2004-07-14 00:00:00,3.56247186660766
2004-07-15 00:00:00,2.1048092842102
2004-07-16 00:00:00,1.04211914539337
2004-07-17 00:00:00,3.49005126953125
2004-07-18 00:00:00,5.27785968780517
2004-07-19 00:00:00,2.46136307716369
2004-07-20 00:00:00,1.07373881340026
2004-07-21 00:00:00,4.89988708496093
2004-07-22 00:00:00,2.65101981163024
2004-07-23 00:00:00,2.6424376964569
2004-07-24 00:00:00,5.40837574005126
2004-07-25 00:00:00,2.71117258071899
2004-07-26 00:00:00,3.56347584724426
2004-07-27 00:00:00,2.82600951194763
2004-07-28 00:00:00,1.08788585662841
2004-07-29 00:00:00,1.09023082256317
2004-07-30 00:00:00,0.799051284790039
2004-07-31 00:00:00,0.302700400352478
2004-08-01 00:00:00,0.338025450706481
2004-08-02 00:00:00,0.27355933189392
2004-08-03 00:00:00,0.136770084500312
2004-08-04 00:00:00,7.13323783874511
2004-08-05 00:00:00,2.19388699531555
2004-08-06 00:00:00,1.28878724575042
2004-08-07 00:00:00,2.91471338272094
2004-08-08 00:00:00,11.0103311538696
2004-08-09 00:00:00,7.18576717376709
2004-08-10 00:00:00,6.83892679214477
2004-08-11 00:00:00,2.07789778709411
2004-08-12 00:00:00,2.78624200820922
2004-08-13 00:00:00,3.7540225982666
2004-08-14 00:00:00,9.69993114471435
2004-08-15 00:00:00,8.47709655761718
2004-08-16 00:00:00,3.11671447753906
2004-08-17 00:00:00,3.2510540485382
2004-08-18 00:00:00,1.67546117305755
2004-08-19 00:00:00,0.666897416114807
2004-08-20 00:00:00,0.270938277244567
2004-08-21 00:00:00,1.2859559059143
2004-08-22 00:00:00,0.959800541400909
2004-08-23 00:00:00,0.711338579654693
2004-08-24 00:00:00,8.53437709808349
2004-08-25 00:00:00,14.6271457672119
2004-08-26 00:00:00,8.05365180969238
2004-08-27 00:00:00,1.71367919445037
2004-08-28 00:00:00,0.600899815559387
2004-08-29 00:00:00,0.255393326282501
2004-08-30 00:00:00,0.151056841015815
2004-08-31 00:00:00,3.52508354187011
2004-09-01 00:00:00,3.43762969970703
2004-09-02 00:00:00,1.08707308769226
2004-09-03 00:00:00,0.378393411636352
2004-09-04 00:00:00,0.393435776233673
2004-09-05 00:00:00,0.186485230922698
2004-09-06 00:00:00,0.161435335874557
2004-09-07 00:00:00,0.114434607326984
2004-09-08 00:00:00,0.0995272621512413
2004-09-09 00:00:00,0.0932805687189102
2004-09-10 00:00:00,0.0894370004534721
2004-09-11 00:00:00,0.0863836258649826
2004-09-12 00:00:00,0.146435737609863
2004-09-13 00:00:00,0.354371637105941
2004-09-14 00:00:00,0.167909488081932
2004-09-15 00:00:00,0.299835830926895
2004-09-16 00:00:00,3.56074523925781
2004-09-17 00:00:00,1.01296579837799
2004-09-18 00:00:00,0.302931815385818
2004-09-19 00:00:00,0.147892996668815
2004-09-20 00:00:00,0.111776292324066
2004-09-21 00:00:00,0.0998842492699623
2004-09-22 00:00:00,0.0940295308828353
2004-09-23 00:00:00,0.385653406381607
2004-09-24 00:00:00,0.152350351214408
2004-09-25 00:00:00,0.117829859256744
2004-09-26 00:00:00,0.122349001467227
2004-09-27 00:00:00,0.104361020028591
2004-09-28 00:00:00,0.349901318550109
2004-09-29 00:00:00,0.198284864425659
2004-09-30 00:00:00,0.373265177011489
2004-10-01 00:00:00,1.29743945598602
2004-10-02 00:00:00,0.528624176979064
2004-10-03 00:00:00,0.199572846293449
2004-10-04 00:00:00,0.584766447544097
2004-10-05 00:00:00,0.377102255821228
2004-10-06 00:00:00,0.188712581992149
2004-10-07 00:00:00,0.826059758663177
2004-10-08 00:00:00,0.668370187282562
2004-10-09 00:00:00,0.237512797117233
2004-10-10 00:00:00,0.136108338832855
2004-10-11 00:00:00,0.110355474054813
2004-10-12 00:00:00,0.71636962890625
2004-10-13 00:00:00,0.371826559305191
2004-10-14 00:00:00,0.186274796724319
2004-10-15 00:00:00,0.130667492747306
2004-10-16 00:00:00,0.112128242850303
2004-10-17 00:00:00,0.102908320724964
2004-10-18 00:00:00,0.0969177782535553
2004-10-19 00:00:00,0.0925225168466568
2004-10-20 00:00:00,0.0888387635350227
2004-10-21 00:00:00,0.0864221304655075
2004-10-22 00:00:00,0.0851129740476608
2004-10-23 00:00:00,0.0843469947576522
2004-10-24 00:00:00,0.0837717354297638
2004-10-25 00:00:00,0.0832526162266731
2004-10-26 00:00:00,0.0827497020363807
2004-10-27 00:00:00,0.0824744775891304
2004-10-28 00:00:00,0.0832584872841835
2004-10-29 00:00:00,0.082560233771801
2004-10-30 00:00:00,0.0820787549018859
2004-10-31 00:00:00,0.0815917626023292
2004-11-01 00:00:00,0.0814738795161247
2004-11-02 00:00:00,0.136513173580169
2004-11-03 00:00:00,0.116602845489978
2004-11-04 00:00:00,0.112902887165546
2004-11-05 00:00:00,0.254588991403579
2004-11-06 00:00:00,0.161912575364112
2004-11-07 00:00:00,0.117836683988571
2004-11-08 00:00:00,0.102299496531486
2004-11-09 00:00:00,0.0965127050876617
2004-11-10 00:00:00,0.0924642011523246
2004-11-11 00:00:00,0.168289184570312
2004-11-12 00:00:00,0.152709931135177
2004-11-13 00:00:00,0.120692074298858
2004-11-14 00:00:00,0.103667415678501
2004-11-15 00:00:00,0.0954151675105094
2004-11-16 00:00:00,0.0903476849198341
2004-11-17 00:00:00,0.0863450840115547
2004-11-18 00:00:00,0.0827928856015205
2004-11-19 00:00:00,0.0806786119937896
2004-11-20 00:00:00,0.202712029218673
2004-11-21 00:00:00,0.161694645881652
2004-11-22 00:00:00,0.120588675141334
2004-11-23 00:00:00,0.10166972130537
2004-11-24 00:00:00,0.0926608964800834
2004-11-25 00:00:00,0.0879856869578361
