date,Tanay
2004-05-13 00:00:00,0.152401581406593
2004-05-14 00:00:00,0.151499956846237
2004-05-15 00:00:00,0.150595977902412
2004-05-16 00:00:00,0.149694412946701
2004-05-17 00:00:00,0.162093997001647
2004-05-18 00:00:00,0.155870333313941
2004-05-19 00:00:00,0.153842821717262
2004-05-20 00:00:00,0.164607152342796
2004-05-21 00:00:00,0.240181937813758
2004-05-22 00:00:00,1.80687165260314
2004-05-23 00:00:00,0.68304967880249
2004-05-24 00:00:00,0.288942217826843
2004-05-25 00:00:00,0.199040442705154
2004-05-26 00:00:00,0.175755247473716
2004-05-27 00:00:00,0.168297842144966
2004-05-28 00:00:00,0.165158659219741
2004-05-29 00:00:00,0.163436233997344
2004-05-30 00:00:00,0.16223207116127
2004-05-31 00:00:00,0.161188676953315
2004-06-01 00:00:00,0.16100925207138
2004-06-02 00:00:00,0.161190912127494
2004-06-03 00:00:00,0.161415353417396
2004-06-04 00:00:00,0.206937134265899
2004-06-05 00:00:00,0.259883195161819
2004-06-06 00:00:00,0.366257518529891
2004-06-07 00:00:00,0.251782000064849
2004-06-08 00:00:00,0.331416219472885
2004-06-09 00:00:00,0.229243397712707
2004-06-10 00:00:00,0.192168220877647
2004-06-11 00:00:00,0.180053770542144
2004-06-12 00:00:00,0.274231791496276
2004-06-13 00:00:00,0.977984368801116
2004-06-14 00:00:00,6.94515228271484
2004-06-15 00:00:00,2.02743029594421
2004-06-16 00:00:00,0.595032155513763
2004-06-17 00:00:00,0.280650585889816
2004-06-18 00:00:00,0.214683473110198
2004-06-19 00:00:00,1.40867865085601
2004-06-20 00:00:00,2.88340854644775
2004-06-21 00:00:00,2.08129215240478
2004-06-22 00:00:00,1.0397777557373
2004-06-23 00:00:00,0.634619057178497
2004-06-24 00:00:00,0.621415853500366
2004-06-25 00:00:00,2.97867035865783
2004-06-26 00:00:00,4.91630840301513
2004-06-27 00:00:00,1.63524281978607
2004-06-28 00:00:00,1.22953808307647
2004-06-29 00:00:00,1.20449805259704
2004-06-30 00:00:00,6.68251609802246
2004-07-01 00:00:00,2.56446433067321
2004-07-02 00:00:00,0.840820610523223
2004-07-03 00:00:00,0.384508788585662
